-0.0397811925138180	0.0268152406550719	0.421419606923270	-2.88767845953450	-0.0138358945294226	0.380222659171840
0.0836718628038157	0.0544029729059897	0.410585639711571	0.159510540988971	0.314051960815233	-3.00572239604497
-0.230753574138515	-0.0801138425267014	0.415920806794892	-0.0969603534738213	-0.104329576570060	0.0392108444229008
-0.347637823640806	-0.0436261739392227	0.368209346096713	-0.174524137498961	-0.328697293491907	0.0359286359880558
-0.335200598473151	-0.0944962207466606	0.352965437153117	-0.0930669812292263	-0.326362366473313	0.0655737881666060
-0.145258148001271	-0.262368248853949	0.334927331038554	0.246958464361705	0.0438639383855582	0.0670337922786397
0.0149014391002799	-0.191407418421556	0.407790263686282	0.126396509625045	0.399272109228302	-0.0450913520504970
0.0105719038614845	-0.213363428385611	0.392565197717247	0.169719561638399	0.401632905596143	-0.0542300015390336
-0.241809773348976	0.0691103948863576	0.420756468740773	-0.0286134720158333	0.0154909762178834	-0.860013384929303
-0.324687148209633	0.0547471402530793	0.351134612983402	0.0655125466113225	-0.153864537731928	-0.809869043114946
-0.111125062474184	-0.0394657368223175	0.461687007116009	-0.0772585790466166	0.205931336318108	-0.316727541157351
0.286127221668687	-0.155008550358564	0.338412320649299	0.255473402721882	0.214346645043670	1.43391629377475
-0.119651238238971	0.00129383925302490	0.457216883080035	0.0355982987168531	0.319865002673215	-1.02325872414370
