-0.226174229970868	-0.191125665321693	0.538270013311638	-0.166672183925443	-0.0304064623368472	-0.0317926644395477
-0.217148701504723	-0.130713113693007	0.564914765055679	-0.261822301570889	-0.0184241604438353	-0.0132971191707707
-0.126480705572846	-0.134373119563231	0.577808105759769	-0.258130034161714	0.0532431536977918	0.0153750537072984
-0.0682846299034560	-0.137224441180901	0.582347904857915	-0.252053421895123	0.0971568900490660	0.0287447957007447
-0.0723255992470034	-0.193510623410453	0.563788317792990	-0.179130980793137	0.0910739886546908	0.0239690182070152
-0.179177883390807	-0.170573065456147	0.760459515272885	-0.000595719291917750	0.0868741159829801	0.0274716503303417
-0.215452231639835	-0.138797226085890	0.719459942121118	-0.00206195353419840	-0.0134440614559982	-0.0209863962038577
-0.278956311899116	-0.140643672968394	0.720077223963795	-0.00151329830521701	-0.0120868818010500	-0.0166705811723571
-0.161707838574865	-0.240783330196615	0.717078847497073	0.00168814423776591	-0.0265213465138391	-0.0143961115873794
-0.218511257745433	-0.113714174650373	0.602671380357858	-0.458349432819413	-0.0207045272594065	-0.0176702396562438
-0.162220489640479	-0.157429525115883	0.708232244785404	-0.0213639318013315	-0.0522007580538303	0.00692265091416041
-0.302882218162289	-0.128950920790112	0.689276602102677	-0.0585747776893974	-0.0996551156849283	0.0387747589568197
-0.361999502905223	-0.185285227442476	0.691871856375667	-0.0863856329779703	-0.105686760551095	-0.134859129682590
-0.166688462531836	-0.189866721057771	0.510186531986822	0.0610626650176489	-0.0321858949290960	0.0304615235075719
-0.153654345974110	-0.201888123315903	0.564797731349810	0.146360518230209	0.0171179849619659	-0.0173748473529644
-0.255819692104101	-0.204402379512896	0.555995452456170	0.163159795179531	-0.00316940572185313	-0.0281815180438478
